node_id,x_coord,y_coord
997,116.507513,39.774423
998,116.507482,39.774348
999,116.507102,39.784684
1000,116.507545,39.784902
1001,116.513533,39.810962
1002,116.565417,39.774497
1003,116.568766,39.775195
1004,116.514547,39.779949
1005,116.537796,39.764041
1006,116.529607,39.763392
1007,116.524449,39.765369
1008,116.5231,39.765885
1009,116.529323,39.781618
1010,116.525409,39.765001
1011,116.532095,39.76242
1012,116.527698,39.764124
1013,116.534482,39.762215
1014,116.528653,39.769637
1015,116.539468,39.765097
1016,116.543111,39.766985
1017,116.522923,39.783693
1018,116.525943,39.779997
1019,116.51394,39.800946
1020,116.50834,39.807183
1021,116.536911,39.763492
1022,116.511127,39.773064
1023,116.498712,39.776732
1024,116.555827,39.747232
1025,116.554416,39.746699
1026,116.57153,39.754668
1027,116.567813,39.752377
1028,116.53027,39.77041
1029,116.564316,39.750635
1030,116.577011,39.755153
1031,116.58045,39.755678
1032,116.57624,39.754993
1033,116.57616,39.755099
1034,116.52026,39.777215
1035,116.526914,39.780445
1036,116.5295,39.781706
1037,116.530349,39.782132
1038,116.498691,39.776656
1039,116.486959,39.78313
1040,116.478064,39.792606
1041,116.51419,39.77983
1042,116.511157,39.782402
1043,116.512015,39.78134
1044,116.486981,39.783529
1045,116.503767,39.791491
1046,116.515583,39.782523
1047,116.516043,39.780672
1048,116.508248,39.781016
1049,116.509587,39.781679
1050,116.507441,39.778963
1051,116.520061,39.776943
1052,116.539363,39.77479
1053,116.504165,39.791838
1054,116.512893,39.783227
1055,116.509567,39.807776
1056,116.505122,39.809673
1057,116.492427,39.804028
1058,116.486645,39.806026
1059,116.585853,39.734811
1060,116.585904,39.734504
1061,116.587732,39.728777
1062,116.589779,39.721889
1063,116.537947,39.716493
1064,116.551635,39.717217
1065,116.555362,39.717409
1066,116.558851,39.717575
1067,116.563934,39.717808
1068,116.56858,39.718097
1069,116.581325,39.695544
1070,116.581362,39.697939
1071,116.590006,39.719072
1072,116.587932,39.721431
1073,116.574594,39.699958
1074,116.578205,39.700122
1075,116.581356,39.700244
1076,116.584653,39.700397
1077,116.587965,39.700514
1078,116.589431,39.700566
1079,116.574663,39.69767
1080,116.578185,39.697831
1081,116.584694,39.69808
1082,116.586914,39.698128
1083,116.579131,39.720584
1084,116.589087,39.721819
1085,116.589504,39.721866
1086,116.591432,39.722201
1087,116.592419,39.722404
1088,116.583051,39.744726
1089,116.583713,39.744714
1090,116.583901,39.743744
1091,116.584112,39.742991
1092,116.584643,39.741531
1093,116.564237,39.750716
1094,116.58518,39.744862
1095,116.585611,39.736262
1096,116.562465,39.741201
1097,116.580151,39.758769
1098,116.535228,39.741966
1099,116.535295,39.743556
1100,116.542144,39.743269
1101,116.542256,39.744075
1102,116.542374,39.744929
1103,116.54723,39.761578
1104,116.492804,39.80498
1105,116.482101,39.803999
1106,116.473527,39.800903
1107,116.499057,39.793765
1108,116.570981,39.755354
1109,116.581436,39.75738
1110,116.59595,39.728486
1111,116.608911,39.727834
1112,116.5383,39.723798
1113,116.540685,39.723945
1114,116.541944,39.724228
1115,116.551419,39.725042
1116,116.555311,39.724893
1117,116.560056,39.724304
1118,116.56167,39.724408
1119,116.56583,39.724589
1120,116.575974,39.729231
1121,116.574136,39.729243
1122,116.571125,39.729264
1123,116.564401,39.729216
1124,116.551327,39.728348
1125,116.538626,39.728009
1126,116.53855,39.728006
1127,116.53548,39.734926
1128,116.538921,39.734907
1129,116.539049,39.734906
1130,116.54205,39.734847
1131,116.578705,39.749794
1132,116.578938,39.748012
1133,116.558139,39.721189
1134,116.555202,39.72125
1135,116.551522,39.721327
1136,116.620496,39.690997
1137,116.620261,39.69213
1138,116.619946,39.69365
1139,116.619148,39.697788
1140,116.617449,39.703879
1141,116.617003,39.705256
1142,116.585321,39.743945
1143,116.579848,39.747064
1144,116.579634,39.747962
1145,116.580995,39.749733
1146,116.581141,39.748119
1147,116.585487,39.743212
1148,116.540436,39.725502
1149,116.540828,39.721319
1150,116.582466,39.748268
1151,116.582649,39.74705
1152,116.565622,39.745988
1153,116.554466,39.752705
1154,116.554017,39.752745
1155,116.583523,39.748397
1156,116.580285,39.74803
1157,116.579566,39.747967
1158,116.591808,39.720995
1159,116.588731,39.722344
1160,116.591013,39.71926
1161,116.567348,39.788425
1162,116.564796,39.787161
1163,116.557288,39.783526
1164,116.58132,39.702013
1165,116.581296,39.70443
1166,116.565135,39.702551
1167,116.566174,39.702421
1168,116.567393,39.702269
1169,116.572413,39.701738
1170,116.57454,39.701478
1171,116.574526,39.701827
1172,116.578178,39.701933
1173,116.58461,39.702064
1174,116.601643,39.706227
1175,116.594947,39.705238
1176,116.58455,39.704626
1177,116.579105,39.704291
1178,116.578148,39.704237
1179,116.57425,39.703958
1180,116.588116,39.718682
1181,116.593677,39.719622
1182,116.578308,39.695366
1183,116.529156,39.69423
1184,116.530275,39.694255
1185,116.530724,39.694256
1186,116.532282,39.694376
1187,116.533365,39.694453
1188,116.53445,39.694553
1189,116.535249,39.69463
1190,116.535509,39.69465
1191,116.53354,39.691924
1192,116.533483,39.693221
1193,116.533355,39.69561
1194,116.533279,39.698317
1195,116.533189,39.701857
1196,116.533112,39.705243
1197,116.533,39.709203
1198,116.524914,39.695974
1199,116.525721,39.695954
1200,116.529974,39.695762
1201,116.53004,39.695759
1202,116.530522,39.695733
1203,116.534349,39.69556
1204,116.535168,39.695518
1205,116.53638,39.695457
1206,116.54123,39.695205
1207,116.54187,39.69517
1208,116.544994,39.695003
1209,116.546655,39.694913
1210,116.547481,39.694869
1211,116.548186,39.694828
1212,116.548968,39.694784
1213,116.549745,39.69474
1214,116.551547,39.694635
1215,116.552401,39.694584
1216,116.553251,39.694533
1217,116.554081,39.694484
1218,116.559389,39.690076
1219,116.559387,39.68854
1220,116.559385,39.686404
1221,116.54397,39.689227
1222,116.544366,39.686508
1223,116.542834,39.689094
1224,116.543261,39.686244
1225,116.551525,39.6927
1226,116.552397,39.692692
1227,116.553242,39.692685
1228,116.554138,39.692677
1229,116.555522,39.692681
1230,116.556389,39.692684
1231,116.557265,39.692687
1232,116.558154,39.69269
1233,116.558814,39.692692
1234,116.559673,39.692694
1235,116.560019,39.692695
1236,116.56397,39.692719
1237,116.563878,39.692045
1238,116.565178,39.692068
1239,116.565928,39.69208
1240,116.566645,39.692093
1241,116.567407,39.692105
1242,116.568147,39.692118
1243,116.568927,39.692131
1244,116.569751,39.692145
1245,116.546408,39.692317
1246,116.546522,39.693517
1247,116.546587,39.694196
1248,116.541929,39.69263
1249,116.544884,39.693625
1250,116.547312,39.693468
1251,116.548051,39.693421
1252,116.548827,39.693373
1253,116.549598,39.693332
1254,116.549472,39.692116
1255,116.548708,39.69217
1256,116.547935,39.692212
1257,116.547241,39.692263
1258,116.54479,39.692437
1259,116.563209,39.696122
1260,116.560039,39.694412
1261,116.559655,39.69441
1262,116.558814,39.694403
1263,116.558139,39.694398
1264,116.557278,39.694391
1265,116.557273,39.69368
1266,116.55725,39.691097
1267,116.556353,39.690901
1268,116.5555,39.690945
1269,116.554117,39.691345
1270,116.553236,39.691566
1271,116.552396,39.691778
1272,116.551534,39.693474
1273,116.538167,39.721411
1274,116.542138,39.72136
1275,116.534759,39.692264
1276,116.560325,39.720666
1277,116.563048,39.721092
1278,116.565581,39.721564
1279,116.566976,39.721805
1280,116.532446,39.693223
1281,116.530853,39.693185
1282,116.530803,39.693604
1283,116.563032,39.737372
1284,116.574993,39.738314
1285,116.538365,39.72436
1286,116.538924,39.733023
1287,116.539187,39.736937
1288,116.567969,39.781944
1289,116.569063,39.772285
1290,116.573124,39.733019
1291,116.568677,39.732429
1292,116.575569,39.733171
1293,116.577946,39.73322
1294,116.535251,39.73697
1295,116.539105,39.736938
1296,116.542151,39.736927
1297,116.551121,39.736917
1298,116.506394,39.810254
1299,116.501865,39.812843
1300,116.503211,39.814441
1301,116.503017,39.814647
1302,116.520916,39.810585
1303,116.507162,39.815204
1304,116.507487,39.815246
1305,116.575584,39.684682
1306,116.576977,39.690256
1307,116.574901,39.690282
1308,116.569831,39.69073
1309,116.585082,39.688193
1310,116.585036,39.689544
1311,116.584996,39.690716
1312,116.584908,39.692714
1313,116.584885,39.69316
1314,116.584749,39.695746
1315,116.584452,39.709189
1316,116.584192,39.715559
1317,116.539434,39.743769
1318,116.539533,39.743782
1319,116.550924,39.744184
1320,116.551025,39.744184
1321,116.58689,39.682107
1322,116.560035,39.690833
1323,116.561261,39.68856
1324,116.561307,39.685916
1325,116.574953,39.687562
1326,116.573092,39.68754
1327,116.571502,39.687495
1328,116.570034,39.687468
1329,116.556416,39.69368
1330,116.556436,39.694398
1331,116.555544,39.694401
1332,116.565083,39.687253
1333,116.564075,39.68855
1334,116.564103,39.689597
1335,116.586228,39.685715
1336,116.565121,39.688532
1337,116.565135,39.689171
1338,116.586693,39.681224
1339,116.557431,39.68854
1340,116.563006,39.688554
1341,116.567979,39.688528
1342,116.550867,39.745451
1343,116.564488,39.750477
1344,116.570497,39.753188
1345,116.563769,39.750149
1346,116.563519,39.750385
1347,116.617069,39.705885
1348,116.560952,39.750499
1349,116.561011,39.750549
1350,116.556452,39.746707
1351,116.560718,39.750556
1352,116.559998,39.749976
1353,116.617194,39.70703
1354,116.61708,39.707652
1355,116.61693,39.70823
1356,116.616902,39.708427
1357,116.614145,39.71708
1358,116.609086,39.71896
1359,116.567291,39.750265
1360,116.558018,39.747889
1361,116.566985,39.75024
1362,116.564444,39.750129
1363,116.605769,39.718966
1364,116.606044,39.718623
1365,116.605903,39.718998
1366,116.516439,39.698341
1367,116.51675,39.698415
1368,116.517245,39.698834
1369,116.532378,39.693703
1370,116.533812,39.713031
1371,116.528852,39.714504
1372,116.537275,39.684792
1373,116.541323,39.685788
1374,116.545743,39.686838
1375,116.550711,39.68795
1376,116.553585,39.687538
1377,116.555172,39.687279
1378,116.557427,39.686849
1379,116.562986,39.68547
1380,116.568515,39.683744
1381,116.570211,39.683223
1382,116.572363,39.682749
1383,116.573552,39.682743
1384,116.574125,39.682725
1385,116.57954,39.6822
1386,116.583533,39.681581
1387,116.504042,39.811694
1388,116.515777,39.801857
1389,116.517828,39.79958
1390,116.521595,39.788726
1391,116.521238,39.789172
1392,116.518602,39.792479
1393,116.54277,39.764294
1394,116.538834,39.733029
1395,116.538691,39.730474
1396,116.575181,39.763784
1397,116.539458,39.741904
1398,116.539573,39.744822
1399,116.539578,39.745023
1400,116.566408,39.796422
1401,116.566423,39.796314
1402,116.566976,39.792334
1403,116.567198,39.790006
1404,116.523822,39.813048
1405,116.524511,39.81337
1406,116.524797,39.813504
1407,116.52527,39.813725
1408,116.524868,39.814239
1409,116.526001,39.814079
1410,116.525051,39.81318
1411,116.51942,39.713369
1412,116.539371,39.741905
1413,116.534871,39.730498
1414,116.554067,39.691028
1415,116.55411,39.691291
1416,116.55383,39.69842
1417,116.553628,39.701961
1418,116.553457,39.704995
1419,116.553196,39.709649
1420,116.57914,39.684171
1421,116.580659,39.686096
1422,116.580658,39.686007
1423,116.58065,39.685536
1424,116.580645,39.685295
1425,116.579937,39.685051
1426,116.57913,39.685062
1427,116.578084,39.685063
1428,116.577109,39.685315
1429,116.57711,39.685559
1430,116.577112,39.68603
1431,116.577113,39.68627
1432,116.576962,39.69063
1433,116.57682,39.694077
1434,116.57677,39.695273
1435,116.576307,39.687176
1436,116.578077,39.685315
1437,116.57807,39.685553
1438,116.578056,39.686024
1439,116.578049,39.686262
1440,116.578063,39.687624
1441,116.57305,39.688876
1442,116.572509,39.685699
1443,116.571451,39.688832
1444,116.544759,39.691988
1445,116.544772,39.692216
1446,116.544938,39.694298
1447,116.548895,39.694053
1448,116.548116,39.694101
1449,116.549668,39.694006
1450,116.544442,39.817972
1451,116.556892,39.800359
1452,116.539587,39.745322
1453,116.5396,39.74549
1454,116.540218,39.758731
1455,116.539461,39.760612
1456,116.53945,39.745028
1457,116.539466,39.74482
1458,116.542063,39.762624
1459,116.543804,39.760841
1460,116.544352,39.756976
1461,116.579717,39.715059
1462,116.578813,39.724141
1463,116.571251,39.723803
1464,116.550503,39.754352
1465,116.518239,39.798761
1466,116.56385,39.691145
1467,116.566705,39.68995
1468,116.56668,39.690843
1469,116.56662,39.692827
1470,116.566518,39.694728
1471,116.566945,39.698644
1472,116.567867,39.705953
1473,116.567694,39.708326
1474,116.56745,39.710699
1475,116.567167,39.713443
1476,116.57036,39.713952
1477,116.580217,39.715128
1478,116.569852,39.690285
1479,116.569849,39.69034
1480,116.578425,39.708838
1481,116.578376,39.709184
1482,116.571532,39.711043
1483,116.574145,39.711301
1484,116.56868,39.686298
1485,116.566299,39.723365
1486,116.572463,39.708731
1487,116.581278,39.709431
1488,116.568825,39.698419
1489,116.572047,39.698029
1490,116.566599,39.706098
1491,116.563035,39.689991
1492,116.553671,39.688159
1493,116.553689,39.688294
1494,116.553899,39.689811
1495,116.568207,39.690289
1496,116.568188,39.69086
1497,116.568135,39.692856
1498,116.568131,39.693087
1499,116.562492,39.722757
1500,116.564995,39.723191
1501,116.572162,39.692934
1502,116.579133,39.684528
1503,116.577555,39.73493
1504,116.577731,39.734932
1505,116.575314,39.734912
1506,116.586559,39.683151
1507,116.586917,39.684305
1508,116.56747,39.689941
1509,116.567444,39.690852
1510,116.567386,39.692819
1511,116.567385,39.692867
1512,116.579119,39.684677
1513,116.579137,39.685298
1514,116.579144,39.685546
1515,116.579157,39.686017
1516,116.579164,39.686253
1517,116.579969,39.687609
1518,116.580711,39.687596
1519,116.577782,39.734932
1520,116.569834,39.690669
1521,116.577656,39.738306
1522,116.582794,39.685122
1523,116.582797,39.685304
1524,116.582801,39.685523
1525,116.582809,39.685994
1526,116.582813,39.686224
1527,116.582836,39.687475
1528,116.584349,39.68754
1529,116.585902,39.687514
1530,116.614894,39.697526
1531,116.615348,39.69534
1532,116.617752,39.693408
1533,116.563546,39.750813
1534,116.552267,39.76598
1535,116.595499,39.728482
1536,116.585795,39.735155
1537,116.574744,39.695187
1538,116.591048,39.696115
1539,116.595272,39.696363
1540,116.601537,39.69673
1541,116.607217,39.697063
1542,116.607552,39.697083
1543,116.554081,39.75389
1544,116.554593,39.75386
1545,116.554645,39.754323
1546,116.516297,39.690481
1547,116.517321,39.69404
1548,116.517498,39.694659
1549,116.517777,39.695821
1550,116.517071,39.69749
1551,116.513609,39.80929
1552,116.554835,39.759342
1553,116.548831,39.763586
1554,116.567036,39.750309
1555,116.567233,39.750213
1556,116.560775,39.750603
1557,116.514347,39.808246
1558,116.514248,39.808328
1559,116.51366,39.807784
1560,116.513562,39.807867
1561,116.519669,39.693996
1562,116.519688,39.694571
1563,116.519723,39.695657
1564,116.519744,39.696302
1565,116.522559,39.695583
1566,116.521652,39.695606
1567,116.520746,39.69563
1568,116.518787,39.695679
1569,116.517883,39.6957
1570,116.518807,39.696267
1571,116.518728,39.694607
1572,116.518698,39.694042
1573,116.520672,39.694545
1574,116.521588,39.694522
1575,116.522518,39.694497
1576,116.523443,39.694473
1577,116.524677,39.694441
1578,116.523515,39.695538
1579,116.523413,39.693894
1580,116.524214,39.693872
1581,116.522499,39.693921
1582,116.521566,39.693948
1583,116.520785,39.693973
1584,116.521685,39.696327
1585,116.52047,39.690729
1586,116.522602,39.696155
1587,116.520752,39.696505
1588,116.520637,39.693932
1589,116.531449,39.787567
1590,116.530798,39.788285
1591,116.531279,39.787505
1592,116.543275,39.776904
1593,116.518725,39.798663
1594,116.518893,39.798764
1595,116.527878,39.786399
1596,116.528089,39.786186
1597,116.52829,39.786287
1598,116.551812,39.765629
1599,116.546777,39.765011
1600,116.543775,39.764541
1601,116.572659,39.744146
1602,116.580565,39.747053
1603,116.571343,39.747359
1604,116.568256,39.747483
1605,116.566429,39.747537
1606,116.573621,39.705846
1607,116.574902,39.690269
1608,116.612737,39.711576
1609,116.609386,39.71634
1610,116.609037,39.719585
1611,116.609036,39.719662
1612,116.615306,39.707568
1613,116.614846,39.70753
1614,116.608879,39.70714
1615,116.608716,39.707129
1616,116.609612,39.703388
1617,116.606088,39.703165
1618,116.603057,39.702996
1619,116.595122,39.702509
1620,116.515243,39.785879
1621,116.544373,39.751239
1622,116.54438,39.751422
1623,116.550785,39.746713
1624,116.550897,39.746721
1625,116.550998,39.74673
1626,116.553888,39.74877
1627,116.543767,39.764467
1628,116.563722,39.788315
1629,116.550983,39.745705
1630,116.546351,39.745409
1631,116.546398,39.746668
1632,116.546414,39.746804
1633,116.546288,39.746668
1634,116.550361,39.746548
1635,116.550961,39.745047
1636,116.550895,39.751364
1637,116.550879,39.752464
1638,116.550791,39.751362
1639,116.549044,39.804926
1640,116.548942,39.805048
1641,116.536547,39.819988
1642,116.536369,39.819968
1643,116.536437,39.819886
1644,116.548767,39.804971
1645,116.548863,39.804856
1646,116.551091,39.805833
1647,116.554119,39.803366
1648,116.554243,39.803241
1649,116.543433,39.776985
1650,116.54365,39.776534
1651,116.540637,39.775346
1652,116.540539,39.775453
1653,116.503337,39.814676
1654,116.502805,39.813767
1655,116.502582,39.814423
1656,116.502777,39.813848
1657,116.494281,39.807559
1658,116.565303,39.800062
1659,116.563534,39.797122
1660,116.56424,39.795395
1661,116.564311,39.795334
1662,116.566148,39.798293
1663,116.565985,39.799467
1664,116.511152,39.778118
1665,116.51049,39.778283
1666,116.509251,39.779824
1667,116.509129,39.779968
1668,116.5117,39.78119
1669,116.51399,39.781888
1670,116.514022,39.781848
1671,116.511187,39.779053
1672,116.514049,39.780313
1673,116.514312,39.778764
1674,116.515545,39.779839
1675,116.511684,39.781216
1676,116.515245,39.787242
1677,116.519601,39.787548
1678,116.518078,39.786963
1679,116.518872,39.788307
1680,116.507033,39.792077
1681,116.503603,39.794514
1682,116.530886,39.752306
1683,116.530803,39.752201
1684,116.57994,39.68529
1685,116.579943,39.685541
1686,116.579949,39.686012
1687,116.579952,39.686247
1688,116.580008,39.690622
1689,116.584715,39.6907
1690,116.581989,39.6907
1691,116.576963,39.690625
1692,116.577743,39.691536
1693,116.576193,39.691544
1694,116.578445,39.692802
1695,116.586909,39.692801
1696,116.590294,39.692947
1697,116.59539,39.693136
1698,116.599085,39.693322
1699,116.607611,39.694426
1700,116.607686,39.691129
1701,116.609171,39.696502
1702,116.609273,39.694471
1703,116.609391,39.691153
1704,116.609386,39.690518
1705,116.593566,39.689747
1706,116.586885,39.690725
1707,116.58796,39.698177
1708,116.590947,39.698293
1709,116.587858,39.701746
1710,116.60121,39.707191
1711,116.605418,39.705314
1712,116.605331,39.705841
1713,116.605213,39.706894
1714,116.604982,39.708514
1715,116.604524,39.710319
1716,116.609164,39.705614
1717,116.602294,39.706683
1718,116.603711,39.706795
1719,116.606654,39.706995
1720,116.608072,39.707085
1721,116.602088,39.708331
1722,116.602262,39.706567
1723,116.603749,39.706482
1724,116.60575,39.718517
1725,116.603759,39.717919
1726,116.602899,39.713236
1727,116.603389,39.710252
1728,116.601796,39.710158
1729,116.600781,39.708245
1730,116.581946,39.687541
1731,116.580661,39.686241
1732,116.584388,39.688014
1733,116.584366,39.68779
1734,116.565902,39.692815
1735,116.565156,39.692786
1736,116.563997,39.692786
1737,116.565966,39.690818
1738,116.563862,39.694567
1739,116.56981,39.693086
1740,116.570681,39.692161
1741,116.571393,39.692162
1742,116.570832,39.694741
1743,116.568981,39.694733
1744,116.568487,39.694745
1745,116.566513,39.694724
1746,116.569083,39.693213
1747,116.571105,39.697783
1748,116.562493,39.69843
1749,116.561465,39.698448
1750,116.560172,39.698477
1751,116.559549,39.698509
1752,116.556294,39.7097
1753,116.55644,39.707172
1754,116.558847,39.707529
1755,116.559073,39.704603
1756,116.559223,39.701985
1757,116.559271,39.701201
1758,116.559405,39.698439
1759,116.559664,39.693678
1760,116.559739,39.690856
1761,116.547425,39.698411
1762,116.541964,39.698387
1763,116.536363,39.698363
1764,116.564045,39.701106
1765,116.555597,39.70199
1766,116.55808,39.70199
1767,116.557962,39.704677
1768,116.555473,39.704838
1769,116.550447,39.701919
1770,116.556578,39.704776
1771,116.54735,39.70535
1772,116.54388,39.705486
1773,116.542186,39.70556
1774,116.536193,39.705354
1775,116.527197,39.705019
1776,116.525931,39.704974
1777,116.547381,39.694147
1778,116.547387,39.701919
1779,116.547346,39.707191
1780,116.547325,39.709531
1781,116.54243,39.713145
1782,116.542308,39.709435
1783,116.558708,39.709742
1784,116.563504,39.709836
1785,116.565187,39.704206
1786,116.566581,39.705948
1787,116.566201,39.706113
1788,116.517602,39.699337
1789,116.523664,39.696486
1790,116.524569,39.697911
1791,116.524016,39.697032
1792,116.525845,39.696768
1793,116.525915,39.696858
1794,116.529872,39.696875
1795,116.527213,39.696925
1796,116.529905,39.697548
1797,116.528076,39.697602
1798,116.527186,39.697589
1799,116.526059,39.697577
1800,116.526108,39.697862
1801,116.526252,39.698386
1802,116.528114,39.698877
1803,116.53005,39.698898
1804,116.528087,39.697833
1805,116.529926,39.697804
1806,116.531358,39.697804
1807,116.528097,39.698353
1808,116.529985,39.69832
1809,116.530401,39.701818
1810,116.530586,39.698303
1811,116.528119,39.699088
1812,116.52604,39.701826
1813,116.528663,39.709058
1814,116.536291,39.701867
1815,116.536077,39.709309
1816,116.539237,39.71129
1817,116.542068,39.70189
1818,116.525162,39.708936
1819,116.543881,39.701911
1820,116.519464,39.701805
1821,116.548385,39.701899
1822,116.535522,39.692648
1823,116.530518,39.692836
1824,116.530641,39.692012
1825,116.530952,39.690085
1826,116.530556,39.692955
1827,116.528866,39.691174
1828,116.529429,39.691426
1829,116.529853,39.69162
1830,116.530137,39.690023
1831,116.529644,39.690077
1832,116.533125,39.690263
1833,116.535603,39.690308
1834,116.5368,39.690308
1835,116.539552,39.690333
1836,116.540925,39.690478
1837,116.542963,39.690688
1838,116.535566,39.691531
1839,116.535915,39.688931
1840,116.536247,39.687928
1841,116.533302,39.688712
1842,116.533232,39.687083
1843,116.53349,39.687173
1844,116.536698,39.691481
1845,116.536875,39.689666
1846,116.539675,39.689735
1847,116.541488,39.688856
1848,116.541064,39.689863
1849,116.542964,39.690023
1850,116.538071,39.689565
1851,116.543853,39.690097
1852,116.517386,39.699055
1853,116.517714,39.699451
1854,116.51001,39.694262
1855,116.50965,39.696008
1856,116.512864,39.697185
1857,116.518878,39.696991
1858,116.512263,39.694704
1859,116.511957,39.696376
1860,116.508636,39.694163
1861,116.512966,39.696528
1862,116.51325,39.696561
1863,116.508449,39.695769
1864,116.516203,39.700724
1865,116.518246,39.704253
1866,116.51987,39.707191
1867,116.579941,39.749779
1868,116.579341,39.749787
1869,116.583385,39.749609
1870,116.581082,39.752265
1871,116.577055,39.752304
1872,116.5714,39.752224
1873,116.569933,39.752272
1874,116.528255,39.78322
1875,116.526712,39.780714
1876,116.530492,39.781947
1877,116.518403,39.799038
1878,116.527688,39.786619
1879,116.551151,39.766786
1880,116.542781,39.765574
1881,116.543651,39.764601
1882,116.543712,39.764638
1883,116.542875,39.76562
1884,116.543711,39.764508
1885,116.581378,39.685298
1886,116.582077,39.685301
1887,116.585884,39.687768
1888,116.583299,39.687805
1889,116.581384,39.686003
1890,116.582083,39.685998
1891,116.583629,39.685988
1892,116.583632,39.685517
1893,116.582079,39.685527
1894,116.58138,39.685532
1895,116.582085,39.68623
1896,116.581386,39.686236
1897,116.583628,39.686218
1898,116.594842,39.709842
1899,116.564988,39.701708
1900,116.541365,39.693711
1901,116.542755,39.694432
1902,116.550512,39.693953
1903,116.552399,39.693468
1904,116.555535,39.693681
1905,116.558168,39.690972
1906,116.558814,39.690878
1907,116.560922,39.690828
1908,116.558814,39.693678
1909,116.558145,39.693679
1910,116.553245,39.693462
1911,116.561536,39.699555
1912,116.546123,39.713361
1913,116.547335,39.711657
1914,116.542576,39.711508
1915,116.549504,39.712509
1916,116.550572,39.690217
1917,116.557396,39.688109
1918,116.55741,39.689756
1919,116.574913,39.68982
1920,116.610783,39.716557
1921,116.60832,39.71618
1922,116.60787,39.716134
1923,116.603447,39.715694
1924,116.602002,39.708325
1925,116.603511,39.708421
1926,116.606469,39.708609
1927,116.606775,39.705945
1928,116.603841,39.705734
1929,116.606836,39.705415
1930,116.617449,39.695459
1931,116.617324,39.695397
1932,116.617161,39.6955
1933,116.617286,39.695631
1934,116.617464,39.695536
1935,116.615962,39.695394
1936,116.614474,39.695202
1937,116.611743,39.694865
1938,116.614691,39.694157
1939,116.617705,39.693628
1940,116.615117,39.697219
1941,116.619111,39.695691
1942,116.541999,39.732823
1943,116.569391,39.741153
1944,116.541049,39.759052
1945,116.549059,39.756391
1946,116.542205,39.759621
1947,116.552076,39.793241
1948,116.538275,39.786008
1949,116.576499,39.705939
1950,116.584629,39.689548
1951,116.582145,39.688456
1952,116.583328,39.688454
1953,116.584644,39.688456
1954,116.584649,39.688155
